PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
1767;"Biblioteca Publica Canillejas";"";"Biblioteca cerrada desde el 28 de septiembre de 2016";"Sala adultos o principal : capacidad: 30.   Audiovisuales y materiales especiales : capacidad: 2.   Internet : capacidad: 6.   Sala infantil/juvenil : capacidad: 32. Puestos de atencion: 1.   Ordenadores multimedia : capacidad: 2.";"Metro: Las Musas (linea 7), Torre Arias (linea 5)  Bus: 28, 48, 140";"Prestamo domiciliario: c arne gratuito presentando el  DNI  u otro documento que acredite legalmente la identidad personal y, para los menores de 14 anos, con autorizacion del padre, la madre o tutor legal";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a8cd995a8bf5d010VgnVCM2000000c205a0aRCRD";"MUSAS";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28022";"CANILLEJAS";"SAN BLAS-CANILLEJAS";"448512";"4476732";"40.43776263645119";"-3.6083782410803944";"917 424 499";"913 200 943";"bib.canill@madrid.org";"/contenido/entidadesYorganismos/BibliotecasPublicas"; 
5765642;"Biblioteca Publica Carabanchel Luis Rosales";"";"De lunes a viernes de 9 a 21 horas.  Fines de semana y festivos, de 11 a 19 horas    Dias de cierre: 1 y 6 de enero, 1 de mayo, fines de semana y festivos del mes de agosto y 24, 25 y 31 de diciembre.   Todos los dias los servicios de prestamo y acceso a internet finalizaran 15 minutos antes del cierre.  Dias de cierre 2017: ver pestana mas informacion.";"Sala infantil: Capacidad: 58. Adaptados para discapacitados: Pc con software para ciegos y zoom tex, lupas, y telelupas. Puestos de atencion: 1. Otra informacion: 10 puestos multimedia + 2 catalogos de consulta.   Sala adultos o principal: Capacidad: 161. Adaptados para discapacitados: Pc con sofware para ciegos y zoom tex. Puestos de atencion: 2.   Sala juvenil: Capacidad: 77. Adaptados para discapacitados: Pc con software para ciegos y zoom tex, lupas. Puestos de atencion: 1. Otra informacion: 29 puestos internet + 2 catalogos de consulta.   Hemeroteca: Capacidad: 21. Adaptados para discapacitados: Pc con software para ciegos y zoom Tex, lupas, y telelupas. Puestos de atencion: 1.   Ordenadores multimedia:  Capacidad: 2. Puestos de atencion: 1.  Internet: Capacidad: 45. Adaptados para discapacitados: 4 Puesto adaptado para ciegos con Software especifico y Zoom Tex. Puestos de atencion: 1.   Internet : Capacidad: 45. Adapt.discapacitados: 4 Puesto adaptado para ciegos con Software espefico y Zoom Tex. Puestos de atencion: 1.   Salon de actos:  Capacidad: 120. Adaptados para discapacitados: Bucle magnetico para sordos. Otra informacion: proyector, Pantalla, Megafonia, Reproductor DVD.   Sala-taller:  Capacidad: 60. Otra informacion: Pizarra digital, proyector, portatil, Monitor TV.   Audiovisuales y materiales especiales:  Capacidad: 4. Puestos de atencion: 1.   Zona de trabajos o servicios internos:  Adaptadas para discapacitados: Mesa accesible.";"Metro: San Francisco (linea 11), Carabanchel Alto (linea 11)  Bus: 34, 35, 47, 108, 121, 131, 139";"Prestamo domiciliario:  Carne gratuito presentando el  D.N.I  u otro documento que acredite legalmente la identidad personal y, para los menores 14 anos de edad, con autorizacion del padre, la madre o tutor legal.   Informacion adicional sobre horarios:  los fines de semana y festivos de 14:30 a 15:30 horas no se asignaran prestamos de libros ni acceso a Internet pero si continuara abierta la sala de lectura. Todos los dias los servicios de prestamo y acceso a Internet finalizaran 15 minutos antes del cierre.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7a73f884ad3f9210VgnVCM1000000b205a0aRCRD";"ANTONIA RODRIGUEZ SACRISTAN";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28044";"PUERTA BONITA";"CARABANCHEL";"436603";"4469681";"40.373420234648606";"-3.7480802097487653";"912 760 233                                                                                                          
";"914 613 331";"bib.carabanchel@madrid.org";"/contenido/entidadesYorganismos/BibliotecasPublicas"; 
1798;"Biblioteca Publica Centro Pedro Salinas";"";"Seccion de adultos:  de lunes a viernes de 9 a  21 horas   Seccion infantil/juvenil:  de lunes a viernes de 15 a 21 horas  Dias de cierre de la biblioteca:     Todos los sabados y domingos  Festivos: 6 de enero, 20 de marzo, 13 y 14 de abril; 1, 2 y 15 de mayo; 15 de agosto; 12 de octubre; 1 y 9 de noviembre; 6, 8 y 25 de diciembre.    Cierre del servicio de prestamo y acceso a internet:  15 minutos antes del cierre.  Dias de cierre 2017: ver pestana mas informacion.";"Sala adultos o principal : Capacidad: 132. Puestos de atencion 1.   Internet : Capacidad: 20.    Salon de actos : Capacidad: 45   Zona de trabajos o servicios internos : Capacidad: 4   Sala infantil/juvenil : Capacidad: 72. Adaptado discapacitados. Puestos de atencion 4.   Hemeroteca : Capacidad: 15";"Metro: Puerta Toledo (linea 5)  Bus: 3, 17, 18, 23, 35, 41, 60, 148, C1, C2";"Prestamo domiciliario:  Carne gratuito presentando el  D.N.I  u otro documento que acredite legalmente la identidad personal y, para los menores 14 anos de edad, con autorizacion del padre, la madre o tutor legal.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=67ed995a8bf5d010VgnVCM2000000c205a0aRCRD";"PUERTA DE TOLEDO";"GLORIETA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28005";"EMBAJADORES";"CENTRO";"439776";"4473392";"40.40709558029403";"-3.711046518464516";"913 665 407";"913 657 523";"bib.centro@madrid.org";"/contenido/entidadesYorganismos/BibliotecasPublicas"; 
1764;"Biblioteca Publica Chamberi 'Jose Luis Sampedro'";"";"Seccion de adultos:  lunes a viernes de 9 a 21 horas. Sabados de 9 a 14 horas.    Seccion infantil/juvenil:  lunes a viernes de 15 a 21 horas. Sabados de 9 a 14 horas.   Los servicios de prestamo y acceso a internet finalizan 15 minutos antes del cierre de la Biblioteca.  Dias de cierre 2017: ver pestana mas informacion.";"Sala adultos o principal : capacidad: 102. Condiciones de acceso: libre acceso.   Hemeroteca : capacidad: 22. Puestos de atencion: 1.   Internet : capacidad: 20. Puestos de atencion: 2.   Sala infantil/juvenil : capacidad: 29. Puestos de atencion: 2.   Salon de actos : condiciones de acceso: segun aforo.   Depositos    Otras instalaciones : capacidad: 10.   Sala-taller : puestos de atencion: 20.";"Metro: Iglesia (linea 1), Alonso Cano (linea 7), Quevedo (linea 2)  Bus: 3, 5, 16, 37, 61, 149";"Dias de cierre en 2017  :     Sabados : 7 de enero; 15 de abril; todos los sabados de julio, agosto y septiembre; 9 de diciembre.   Domingos:  todos.   Festivos : 6 de enero; 20 de marzo; 13 y 14 de abril; 1, 2 y 15 de mayo; 15 de agosto; 12 de octubre; 1 y 9 de noviembre; 6, 8 y 25 de diciembre.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5a2279262ef5d010VgnVCM1000000b205a0aRCRD";"FELIPE EL HERMOSO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28010";"TRAFALGAR";"CHAMBERI";"440772";"4476526";"40.43539063992494";"-3.6996132452669075";"914 459 782";"914 472 444";"bib.chamberi@madrid.org";"/contenido/entidadesYorganismos/BibliotecasPublicas"; 
1774;"Biblioteca Publica Elena Fortun (Retiro)";"";"Seccion de adultos e infantil/juvenil:  de lunes a viernes de 9 a 21 horas. Sabados de 9 a 14 horas. Los servicios de prestamo y acceso a internet finalizan 15 minutos antes del cierre de la biblioteca.   Sala de lectura:   de lunes a viernes de 9 a 21 horas. Sabados de 9 a 14 horas    Dias de cierre 2017: ver pestana mas informacion.";"Sala adultos o principal : capacidad: 86   Hemeroteca : capacidad: 24   Internet : capacidad: 15   Sala polivalente : capacidad: 8   Sala-taller : capacidad: 18   Ordenadores multimedia : capacidad: 2   Salon de actos : capacidad: 74   Zona de trabajos o servicios internos : puestos de atencion: 13   Sala infantil/juvenil : capacidad: 24   Sala General (unica):  capacidad: 39";"Metro: Pacifico (lineas 1, 6), Conde de Casal (linea 6)  Bus: 8, 10, 24, 37, 54, 56, 57, 136, 141, 156, 310";"Dias de cierre de la biblioteca (2017):      Sabados:  7 de enero; 125 de abril; 1, 8, 15, 22 y 29 de julio; 5, 12, 19 y 26 de agosto; 2 y 9 de septiembre; 9 de diciembre.   Domigos  todos.   Festivos:  6 de enero; 20 de marzo, 13 y 14 de abril; 1, 2 y 15 de mayo; 15 de agosto; 12 de octubre; 1 y 9 de noviembre; 6, 8 y 25 de diciembre.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=44213d0b5e71c010VgnVCM1000000b205a0aRCRD";"DOCTOR ESQUERDO";"CALLE";"V";"189";"";"";"";"";"MADRID";"MADRID";"28007";"ADELFAS";"RETIRO";"443051";"4472976";"40.40356992125351";"-3.672414651864732";"915 019 146 ";"915 018 130";"bib.retiro@madrid.org";"/contenido/entidadesYorganismos/BibliotecasPublicas"; 
66904;"Biblioteca Publica Fuencarral - El Pardo. Rafael Alberti";"";"Secciones de adultos, prensa y audiovisuales : de lunes a viernes de 9 a 21 horas. (Prestamo hasta las 20:45 horas).; Sabados de  9 a 14 horas (Prestamo hasta las 13:45 horas).   Seccion infantil:  de lunes a viernes de 15 a 21 horas. (Prestamo hasta las 20:45 horas).; Sabados de  9 a 14 horas (Prestamo hasta las 13:45 horas)   Sala de lectura:  de lunes a viernes de 9 a 21 horas. Sabados de  9 a 14 horas  Dias de cierre 2017: ver pestana mas informacion.";"Sala adultos o principal. Capacidad :99. Puestos de atencion 2.  Audiovisuales y materiales especiales. Capacidad: 12. Puestos de atencion 1.  Internet. Capacidad: 14  Sala infantil. Capacidad: 55. Puestos de atencion 1.  Hemeroteca: Capacidad: 35. Puestos de atencion 1.  Fondo Local  Ordenadores multimedia  Salon de actos. Capacidad 102  Zona de trabajos o servicios internos  Depositos  Otras instalaciones: Puestos de atencion 1, Comiteca";"Metro: Herrera Oria (linea 9)  Bus: 67, 83, 124, 175, 178  Renfe: Ramon y Cajal (C3, C7, C8)";"Prestamo domiciliario:  carne gratuito presentando el  DNI  u otro documento que acredite legalmente la identidad personal y, para los menores de 14 anos, con autorizacion de padre, la madre o tutor legal.   Dias de cierre 2017:     Sabados:  7 de enero; 15 de abril; todos los sabados de julio, agosto y septiembre; 9 de diciembre.   Domingos:  todos   Festivos:  6 de enero; 20 de marzo; 13 y 14 de abril; 1, 2 y 15 de mayo; 15 de agosto; 12 de octubre; 1 y 9 de noviembre; 6, 8 y 25 de diciembre.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=260e995a8bf5d010VgnVCM2000000c205a0aRCRD";"SANGENJO";"CALLE";"V";"38";"";"";"";"";"MADRID";"MADRID";"28034";"LA PAZ";"FUENCARRAL-EL PARDO";"440920";"4482355";"40.48791129077104";"-3.6984002338920092";"917 319 552 / 917 319 553";"917 398 231";"bib.fuencarral@madrid.org";"/contenido/entidadesYorganismos/BibliotecasPublicas"; 
1770;"Biblioteca Publica Hortaleza";"";"De lunes a jueves de 9 a 20:30 horas. Viernes de 9 a 14:30 horas  Dias de cierre 2017: ver pestana mas informacion.";"Sala adultos o principal: capacidad: 56. Puestos de atencion: 1.  Audiovisuales y materiales especiales  Internet: capacidad: 4.  Sala infantil/juvenil: capacidad: 16. Puestos de atencion: 1.";"Metro: Hortaleza (linea 4), Parque de Santa Maria (linea 4)  Bus: 9, 107";"Prestamo domiciliario:  carne gratuito presentando el  DNI  u otro documento que acredite legalmente la identidad personal y, para los menores de edad, con autorizacion del padre, la madre o tutor legal   Dias de cierre de la bibliioteca (2017 ): Fines de semana y festivos: del 1 al 8 de enero; 17 de febrero; 17 y 20 de marzo; del 7 al 17 de abril (ambos incluidos); 1, 2 y 15 de mayo; ademas los dias no lectivos regidos por el calendario escolar 2016-2017.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e42e995a8bf5d010VgnVCM2000000c205a0aRCRD";"ABERTURA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28033";"PINAR DEL REY";"HORTALEZA";"445046";"4481138";"40.47723185032398";"-3.6496247031818596";"917 633 284";"917 633 284";"bib.hortaleza@madrid.org";"/contenido/entidadesYorganismos/BibliotecasPublicas"; 
25526;"Biblioteca Publica Latina - Antonio Mingote";"";"Seccion de adultos y sala de lectura:  de lunes  a viernes de  9 a 21 horas. Sabados de 9 a 14 horas.   Seccion infantil/juvenil:  de lunes  a viernes de  15 a 21 horas. Sabados de 9 a 14 horas.  Dias de cierre 2017: ver pestana mas informacion.";"Sala adultos o principal : capacidad: 108. Puestos de atencion: 6.   Internet : capacidad: 25.   Salon de actos : capacidad: 132.   Sala infantil/juvenil : capacidad: 49. Puestos de atencion: 1.   Hemeroteca : capacidad: 27.   Ordenadores multimedia : capacidad: 2. Otra informacion: 1 en adultos 1 en infantil.   Sala-taller : capacidad: 12. Otra informacion: en este taller hay DVD   Audiovisuales y materiales especiales:  Capacidad: 2";"Bus: 17, 34, 39, 117, 139   Renfe: Fanjul (C5)";"Prestamos domiciliarios:  carne gratuito para todas las edades rellenando ficha de inscripcion y presentando  DNI , pasaporte o autorizacion de padres o tutor para menores de 14 anos.   Dias de cierre de la Biblioteca 2017:    Sabados: 7 de enero; 15 de abril; todos los sabados de julio, agosto y septiembre; 9 de diciembre.  Domingos todos.festivos: 6 de eenro; 20 de marzo; 13 y 14 de abril; 1, 2 y 15 de mayo; 15 de agosto; 12 de octubre, 1 y 9 de noviembre; 6, 8 y 25 de diciembre.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c73e995a8bf5d010VgnVCM2000000c205a0aRCRD";"RAFAEL FINAT";"CALLE";"V";"51";"";"";"";"";"MADRID";"MADRID";"28044";"LAS AGUILAS";"LATINA";"434795";"4470364";"40.37944226151668";"-3.769445829090458";"915 093 625";"917 068 193";"bib.latina@madrid.org";"/contenido/entidadesYorganismos/BibliotecasPublicas"; 
1773;"Biblioteca Publica Moratalaz";"";"Seccion de adultos e infantil/juvenil: de lunes a viernes de 9 a 21 horas. Sabados de 9 a 14 horas.  Horario servicio de prestamo y acceso a Internet:  de lunes a viernes de 9 a 20:45 horas. Sabados de 9 a 13:45 horas.  Dias de cierre 2017: ver pestana mas informacion.";"Sala adultos o principal : capacidad: 42.   Internet : capacidad: 8.   Sala infantil/juvenil : capacidad: 32. Puestos de atencion: 2.   Hemeroteca : capacidad: 13.   Ordenadores multimedia : capacidad: 1.";"Metro: Artilleros (linea 9)  Bus: 8, 20, 30, 32, 63, 100, 143, 145, E";"Prestamo domiciliario:  carne gratutito presentando el  D.N.I  u otro documento que acredite legalmente la identidad personal y, para los menores de 14 anos, con autorizacion del padre, la madre o tutor legal.   Dias de cierre de la Biblioteca 2017:    Sabados: 7 de enero; 15 de abril; todos los sabados de julio, agosto y septiembre; 9 de diciembre.  Domingos: todos  Festivos: 6 de enero; 20 de marzo; 13 y 14 de abril; 1, 2 y 15 de mayo; 15 de agosto; 12 de octubre; 1 y 9 de noviembre; 6, 8 y 25 de diciembre.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=457e995a8bf5d010VgnVCM2000000c205a0aRCRD";"CORREGIDOR ALONSO DE TOBAR";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28030";"FONTARRON";"MORATALAZ";"445000";"4473014";"40.404043531769375";"-3.649450874958104";"914 394 688";"914 370 234";"bib.moratalaz@madrid.org";"/contenido/entidadesYorganismos/BibliotecasPublicas"; 
1757;"Biblioteca Publica Municipal Aluche (Latina)";"La Biblioteca Publica de Aluche se inauguro en junio de 1992 con la asistencia del entonces alcalde D. Jose Maria Alvarez del Manzano. Se situa en la primera planta del Centro Cultural Fernando de los Rios, disenado por el arquitecto Jose Maria Guijarro. Desde 1986 y hasta la fecha de su inauguracion oficial, se encontraba situada en este mismo centro cultural y planta pero en el ala derecha del edificio y con la mitad de superficie. La ubicacion de la biblioteca en el centro cultural en la decada de los 80  se decidio porque este era considerado un elemento aglutinador de la vida asociativa y cultural de los distritos.";"De lunes a viernes de 8:30 a 21 horas. Festivos cerrados.  Verano: del 15 de junio al 15 de septiembre de lunes a viernes de 8:30 a 20:15 horas.  Festivos cerrados.";"Accesible a personas con discapacidad fisica.  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periodicas; Sala infantil y juvenil.  Servicios:  Prestamo de libros, multimedia y revistas; Prestamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de Acceso Publico a Internet; Zona wifi; Informacion bibliografica; Animacion a la lectura; Formacion de usuarios.";"Metro : Laguna, Casa de Campo, Aluche  RENFE:  Laguna, Aluche   Bus : 25, 31, 138";"Superficie:  712 metros cuadrados   Puestos de lectura:  130   Puestos de Internet:  18";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7f0e3d0b5e71c010VgnVCM1000000b205a0aRCRD";"CAMARENA";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28047";"ALUCHE";"LATINA";"435929";"4472190";"40.39597072367931";"-3.7562716852987847";"91 719 89 96";"";"bpaluche@madrid.es";"/contenido/entidadesYorganismos/BibliotecasPublicas"; 
1755;"Biblioteca Publica Municipal Ana Maria Matute (Carabanchel)";"La Biblioteca Publica Municipal Ana Maria Matute sustituyo a la antigua Biblioteca Publica Municipal de Carabanchel. La Biblioteca de Carabanchel, sita en la calle de los Hermanos del Moral 15, fue inaugurada el 12 de diciembre de 1981 por el entonces alcalde, Enrique Tierno Galvan, contaba con unos 250  m&sup2; . Despues de 32 anos de servicio, se traslada a su actual emplazamiento bajo el nombre actual. El proyecto arquitectonico fue encargado al estudio RSP. A la inauguracion, el 28 de enero de 2013, asistieron la escritora Ana Maria Matute y la alcaldesa Ana Maria Botella.";"De lunes a viernes de 8:30 a 21 horas. Festivos cerrados.  Verano: del 15 de junio al 15 de septiembre de lunes a viernes de 8:30 a 20:15 horas.  Festivos cerrados.";"Accesible a personas con discapacidad fisica.  Espacios:  Sala de consulta y lectura; Salas de trabajo en grupo; Sala polivalente; Zona de publicaciones periodicas; Sala infantil y juvenil.  Servicios:  Prestamo de libros, multimedia y revistas; Prestamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de Acceso Publico a Internet; Zona wifi; Informacion bibliografica; Animacion a la lectura; Formacion de usuarios; Reprografia.";"Metro : Marques de Vadillo  Bus:  34, 35, 50, 118 y 119.";"Superficie:  3.369 metros cuadrados   Puestos de lectura:  244   Puestos de Internet:  44   Sala polivalente:  74   Salas de trabajo en grupo:  3 (20 personas en total)";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=628e3d0b5e71c010VgnVCM1000000b205a0aRCRD";"DE LOS COMUNEROS DE CASTILLA";"CALLE";"V";"30";"";"";"";"";"MADRID";"MADRID";"28019";"SAN ISIDRO";"CARABANCHEL";"438946";"4472344";"40.3975850662447";"-3.7207386328562357";"91 588 08 30                                                                                                                                                      
";"";"bpanammatute@madrid.es";"/contenido/entidadesYorganismos/BibliotecasPublicas"; 
1762;"Biblioteca Publica Municipal Buenavista (Salamanca)";"La Biblioteca Publica Municipal Buenavista se encuentra dentro del Centro Cultural homonimo. El edificio que la alberga fue construido durante la  II  Republica por el Ayuntamiento de Madrid para Casa de Banos, segun proyecto de Jose Lorite y reformado por el arquitecto municipal Salvador Perez Arroyo en 1982. El cambio de funcion e inauguracion como Centro Civico tuvo lugar el 30 de abril de 1983 y la Biblioteca abrio sus puertas el 12 marzo de 1984.  La Biblioteca, ocupa uno de los pabellones que alojaron las piletas de las piscinas y sus vestuarios, en concreto, la zona del vaso destinada al bano de los hombres. En la actualidad esta estructura se observa en la sala de lectura y consulta donde los usuarios adultos se sumergen en sus fondos bibliograficos";"De lunes a viernes de 9:00 a 21 horas. Festivos cerrados.  Verano: del 15 de junio al 15 de septiembre de lunes a viernes de 9:00 a 20:15 horas.  Festivos cerrados.";"Accesible a personas con discapacidad fisica.  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periodicas; Sala infantil y juvenil.   Servicios:  Prestamo de libros, multimedia y revistas; Prestamo de dispositivos de ayuda a la lectura (lupas para libros); Servicio de Acceso Publico a Internet; Zona wifi; Informacion bibliografica; Animacion a la lectura; Formacion de usuarios; Reprografia.";"Metro:  Diego de Leon, Manuel Becerra  Bus:  1, 43, 48, 56, 74, Circular";"Superficie:  371 metros cuadrados   Puestos de lectura:  76   Puestos de Internet:  15";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c53e3d0b5e71c010VgnVCM1000000b205a0aRCRD";"TOREROS";"AVENIDA";"V";"5";"";"";"";"";"MADRID";"MADRID";"28028";"GUINDALERA";"SALAMANCA";"443202";"4476130";"40.43199309720514";"-3.670929243543714";"91 724 08 04";"";"bpbuenavista@madrid.es";"/contenido/entidadesYorganismos/BibliotecasPublicas"; 
1745;"Biblioteca Publica Municipal Canillejas (San Blas-Canillejas)";"La Biblioteca Publica Municipal de Canillejas se inauguro el 4 de agosto de 1981 en la tercera planta del edificio que entonces ocupaba la Junta Municipal del Distrito de San Blas, en la calle Torre Arias. Ocho anos despues se traslado al edificio que ocupa hoy, en la calle Boltana, justo enfrente de su ubicacion anterior y en pleno nucleo comercial del barrio de Canillejas. Su reapertura al publico, en las nuevas instalaciones, se produjo el 15 de marzo de 1989, compartiendo edificio con el Centro Cultural Buero Vallejo.";"De lunes a viernes de 8:30 a 21 horas. Festivos cerrados.  Verano: del 15 de junio al 15 de septiembre de lunes a viernes de 8:30 a 20:15 horas.  Festivos cerrados.";"Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periodicas; Sala infantil y juvenil; Sala polivalente (capacidad: 16 personas)  Servicios:  Prestamo de libros, multimedia y revistas; Prestamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de Acceso Publico a Internet; Zona wifi; Informacion bibliografica; Animacion a la lectura; Formacion de usuarios; Reprografia.";"Metro:  Canillejas, Torre Arias (Linea 5).  Bus:  77, 105, 140";"Superficie:  466 metros cuadrados   Puestos de lectura:  98   Puestos de Internet:  6    Pagina en Facebook";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eb9e995a8bf5d010VgnVCM2000000c205a0aRCRD";"BOLTAnA";"CALLE";"NUM";"23";"";"";"";"EN CENTRO CULTURAL BUERO VALLEJO";"MADRID";"MADRID";"28022";"CANILLEJAS";"SAN BLAS-CANILLEJAS";"448229";"4477693";"40.44640229188281";"-3.6117933204271098";"91 741 11 34";"";"bpcanillejas@madrid.es";"/contenido/entidadesYorganismos/BibliotecasPublicas"; 
1794;"Biblioteca Publica Municipal Ciudad Lineal (Ciudad Lineal)";"La Biblioteca de Ciudad Lineal se inauguro en febrero de 1993 asistiendo al acto el Alcalde, Jose M&ordf; Alvarez del Manzano, y la entonces Concejal de Cultura, Esperanza Aguirre.   Se encuentra dentro del Centro Cultural Principe de Asturias, en la primera planta. Su construccion se realizo para dar servicio a la zona y sustituir a la anterior biblioteca que habia en los locales de un edificio de viviendas. Desde entonces ha sido ampliada tan solo una vez, en 50  m&sup2; , en el ano 2004, afectando esta obra a su distribucion interna.";"De lunes a viernes de 8:30 a 21 horas.   Verano: del 15 de junio al 15 de septiembre de lunes a viernes de 8:30 a 20:15 horas.  Festivos cerrados.";"Accesible a personas con discapacidad fisica.   Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periodicas; Sala infantil y juvenil.   Servicios:  Prestamo de libros, multimedia y revistas; Prestamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de Acceso Publico a Internet; Zona wifi; Informacion bibliografica; Animacion a la lectura; Formacion de usuarios; Reprografia.";"Metro:  Ciudad Lineal   Bus : 4, 38, 48, 70, 77, 105, 109";"Superficie:  483 metros cuadrados   Puestos de lectura:  114   Puestos de Internet:  10";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=82ce995a8bf5d010VgnVCM2000000c205a0aRCRD";"INSTITUCIoN LIBRE DE ENSEnANZA (ANTIGUA CALLE HERMANOS GARCiA NOBLEJAS)";"AVENIDA";"V";"14";"";"";"";"";"MADRID";"MADRID";"28037";"PUEBLO NUEVO";"CIUDAD LINEAL";"446054";"4476600";"40.43641736294729";"-3.637346971302506";"915 887 566";"";"bpciudadlineal@madrid.es";"/contenido/entidadesYorganismos/BibliotecasPublicas"; 
1882;"Biblioteca Publica Municipal Conde Duque (Centro)";"La Biblioteca Publica Conde Duque se inaugura en los anos 90, cuando se traslada a este edificio la Biblioteca Municipal situada en el actual emplazamiento del Museo de Historia de Madrid, en la calle Fuencarral, separandose la Biblioteca Publica de la Biblioteca Historica, que habian estado juntas hasta entonces.  El Cuartel de Conde Duque se reformo en 2011, obra llevada a cabo por el arquitecto Carlos de Riano, reinaugurandose la biblioteca al ano siguiente, en un primer momento fusionada con la Biblioteca Musical Victor Espinos, de la que posteriormente se separaria. Con la reforma gano en amplitud y homogeneidad con el resto de la red, ya que anteriormente no contaba con sala infantil ni multimedia.";"De lunes a viernes de 8:30 a 21 horas.   Verano: del 15 de junio al 15 de septiembre de lunes a viernes de 8:30 a 20:15 horas.  Festivos cerrados.";"Accesible a personas con discapacidad fisica.   Espacios:  Sala de Consulta y Lectura; Prestamo de libros, CDs, CD-Rom y DVD; Zona de publicaciones periodicas.  Servicios:  Servicio de Acceso Publico a Internet; Zona wifi; Informacion bibliografica; Animacion a la lectura; Formacion de usuarios; Sala infantil; Reprografia.";"Metro:  Ventura Rodriguez, Plaza de Espana, San Bernardo y Noviciado.  Bus : 1, 2, 7, 21, 44, 74, 147, Circular, Minibus M-2";"Superficie:  5.870 metros cuadrados   Puestos de lectura:  227   Puestos de Internet:  26    Pagina en Facebook";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=13ec3d0b5e71c010VgnVCM1000000b205a0aRCRD";"CONDE DUQUE";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28015";"UNIVERSIDAD";"CENTRO";"439833";"4475645";"40.42738668300474";"-3.7105999955473625";"91 588 59 10";"";"bpcondeduque@madrid.es";"/contenido/entidadesYorganismos/BibliotecasPublicas"; 
